koId,name
1494,yajurveda
1495,samaveda
1496,smriti
1497,paramahansa yogananda
1498,swami vivekananda
1499,trailanga
1500,tibbetibaba
1501,swami samarth
1502,ramana maharshi
1503,ramakrishna
1504,ramachandra dattatrya ranade
1505,sarvepalli radhakrishnan
1506,nisargadatta maharaj
1507,nigamananda paramahansa
1508,mahavatar babaji
1509,sri aurobindo
1510,vidyaranya
1511,vallabha acharya
1512,vadiraja tirtha
1513,v%c4%81caspati mi%c5%9bra
1514,tulsidas
1515,surdas
1516,sripada srivallabha
1517,ramprasad sen
1518,ramanuja
1519,raghunatha siromani
1520,prabh%c4%81kara
1521,narasimha saraswati
1522,madhvacharya
1523,kum%c4%81rila bha%e1%b9%ad%e1%b9%ada
1524,kabir
1525,jayanta bhatta
1526,yajnavalkya
1527,satyakama jabala
1528,raikva
1529,prashastapada
1530,patanjali
1531,kashyapa
1532,kapila
1533,jaimini
1534,nyaya sutras
1535,pancharatra
1536,pratyabhijna
1537,vishnavism
1538,nimbarka sampradaya
1539,shuddhadvaita
1540,yoga (philosophy)
1541,vishu
1542,ugadi
1543,makar sankranti
1544,kumbha mela
1545,krishna janmashtami
1546,vasant panchami
1547,vijayadashami
1548,ramlila
1549,navaratri
1550,holi
1551,hindu wedding
1552,samavartana
1553,ritushuddhi
1554,keshanta
1555,vidyarambha
1556,karnavedha
1557,nishkramana
1558,namakarana
1559,jatakarma
1560,simantonayana
1561,pumsavana
1562,sa%e1%b9%83sk%c4%81ra
1563,odissi
1564,kuchipudi
1565,kathak
1566,matha
1567,hindu pilgrimage sites in india
1568,tirtha (hinduism)
1569,pr%c4%81ya%c5%9bcitta
1570,homa (ritual)
1571,yajna
1572,hindu temple
1573,prayer in hinduism
1574,pramana
1575,santosha
1576,niyama
1577,yamas
1578,sam%c4%81dh%c4%81na
1579,titiksha
1580,uparati
1581,samatva
1582,viveka
1583,three bodies doctrine
1584,karma yoga
1585,sannyasa
1586,three yogas
1587,kama
1588,puru%e1%b9%a3%c4%81rtha
1589,ishvara
1590,satcitananda
1591,nirguna brahman
1592,parabrahman
1593,pancha bhoota
1594,panchikarana
1595,jainism
1596,vaishnavism
1597,shaivism
1598,pashupata shaivism
1599,shaktism
1600,puranas
1601,rama
1602,krishna
1603,kali
1604,ushas
1605,surya
1606,sampradaya
1607,historical vedic religion
1608,varanasi
1609,vimutti
1610,k%c4%81ma
1611,mah%c4%81bh%c5%abta
1612,hinduism in colombia
1613,hinduism in trinidad and tobago
1614,hinduism in england
1615,hinduism in scotland
1616,hinduism in wales
1617,hinduism in the netherlands
1618,hinduism in the republic of ireland
1619,ramna kali mandir
1620,kalinga architecture
1621,punjabi hindus
1622,"holi, punjab"
1623,navarathri
1624,navratri
1625,sankranthi
1626,umananda temple
1627,sukreswar temple
1628,lankeshwar temple
1629,sa paru
1630,hinduism in kazakhstan
1631,hinduism in seychelles
1632,hinduism in africa
1633,vedic mythology
1634,purva mimamsa sutras
1635,pratyaksha
1636,swaminarayan sampraday
1637,nityananda
1638,supreme personality of godhead
1639,sister nivedita
1640,swadhyaya movement
1641,vamachara
1642,pillai lokacharya
1643,swaminarayan sampradaya
1644,swami rama tirtha
1645,vedanta desika
1646,rupa goswami
1647,ramananda
1648,purandara dasa
1649,nimbarka
1650,matsyendranath
1651,madhus%c5%abdana sarasvat%c4%ab
1652,vyasa
1653,saguna brahman
1654,swami janakananda
1655,sringeri sharada peetham
1656,nandi (bull)
1657,navnath
1658,utpaladeva
1659,vasugupta
1660,netra tantra
1661,kaula (hinduism)
1662,parashakti
1663,parameshwara (god)
1664,shiva
1665,sadasiva
1666,virabhadra
1667,shakti
1668,parvati
1669,shiva sutras of vasugupta
1670,tirumurai
1671,pashupati
1672,pasam (saivism)
1673,tattva (shaivism)
1674,svatantrya
1675,vibhuti
1676,rudraksha
1677,maha shivaratri
1678,mantra marga
1679,trika
1680,kubjika
1681,tantras (hinduism)
1682,neo-advaita
1683,yoga vasistha
1684,paul deussen
1685,shivaratri
1686,navya-ny%c4%81ya
1687,om
1688,temperance (virtue)
1689,sv%c4%81dhy%c4%81ya
1690,secular spirituality
1691,spiritual but not religious
1692,religious experience
1693,spiritual practice
1694,spiritual development
1695,spiritual activism
1696,pantheism
1697,perennial philosophy
1698,transcendentalism
1699,universalism
1700,new thought
1701,theosophy (boehmian)
1702,orientalism
1703,theosophical society
1704,mirra alfassa
1705,islamic studies
1706,zakat
1707,tafsir
1708,islamic schools and branches
1709,shia eschatology
1710,sufi metaphysics
1711,salafi movement
1712,jannah
1713,shaitan
1714,kalam
1715,islamic view of angels
1716,schools of islamic theology
1717,jihadism
1718,islamophobia
1719,islamic terrorism
1720,islamism
1721,islamic views on slavery
1722,women in islam
1723,political aspects of islam
1724,islamic poetry
1725,tawhid
1726,prophets and messengers in islam
1727,predestination in islam
1728,shahada
1729,salah
1730,sunnah
1731,sharia
1732,muhammad in islam
1733,rashidun
1734,spread of islam
1735,succession to muhammad
1736,muslim world
1737,khitan (circumcision)
1738,spirit possession and exorcism in islam
1739,lgbt in islam
1740,madrasa
1741,morality in islam
1742,mosque
1743,sufism
1744,judeo-islamic philosophies (800%e2%80%931400)
1745,muslim history
1746,ash%27ari
1747,sunni
1748,islam
1749,said nurs%c3%ae
1750,taj al-din al-subki
1751,safi al-din al-hindi
1752,izz al-din ibn abd al-salam
1753,fakhr al-din al-razi
1754,ibn furak
1755,ibn al-jawzi
1756,ibn juzayy
1757,ibn abi zayd
1758,sufi%e2%80%93salafi relations
1759,qadariyyah
1760,athari
1761,wahhabism
1762,islamic neo-traditionalism
1763,kashf
1764,traditionalist theology (islam)
1765,jariri
1766,laythi
1767,thawri
1768,awza%27i
1769,zahiri
1770,hanbali
1771,shafi%ca%bdi school
1772,umar
1773,kutub al-sittah
1774,sawm
1775,deobandi
1776,barelvi
1777,qadariyah
1778,maliki
1779,hanafi
1780,maturidi
1781,sunni islam
1782,islamic holy books
1783,five pillars of islam
1784,sunnis
1785,sunni muslim
1786,early islamic philosophy
1787,islamic pottery
1788,islamic music
1789,shu%27ubiyya
1790,historiography of early islam
1791,islamic criminal jurisprudence
1792,islamic economics
1793,renaissance
1794,secularism
1795,essence
1796,nasir al-din al-tusi
1797,avicennism
1798,ibn al-mal%c4%81%e1%b8%a5im%c4%ab
1799,the canon of medicine
1800,illuminationism
1801,persian language
1802,isma%27ilism
1803,syria
1804,shia
1805,kul nes%c3%aem%c3%ae
1806,pir sultan abdal
1807,otman baba
1808,kaygusuz abdal
1809,sari saltik
1810,qutb ad-d%c4%abn haydar
1811,nasir khusraw
1812,rukn al-din khurshah
1813,muhammad iii of alamut
1814,nizar ibn al-mustansir
1815,tayyibi isma%27ilism
1816,muhammad at-taqi (isma%27ili)
1817,muhammad ibn isma%27il
1818,ja%27far al-sadiq
1819,narjis
1820,shahrbanu
1821,rubab bint imra al-qais
1822,umm ul-banin
1823,zaynab bint ali
1824,zurayids
1825,sulayhid dynasty
1826,ottoman persecution of alevis
1827,nafs
1828,n%c5%abr (islam)
1829,usuli
1830,sulaymani
1831,progressive dawoodi bohra
1832,taiyabi ismaili
1833,musta%27li
1834,muslim denominations
1835,zahir (islam)
1836,shia clergy
1837,the four companions
1838,shia view of fatimah
1839,zaidiyyah
1840,shia islam
1841,order of assassins
1842,qarmatians
1843,sevener
1844,seven pillars of ismailism
1845,musta%27li isma%27ilism
1846,nizari isma%27ilism
1847,khoja
1848,satpanth
1849,mourning of muharram
1850,shaykhism
1851,nizari
1852,neoplatonism
1853,shi%27a islam
1854,shias
1855,shi%27a muslim
1856,mahavira
1857,jainism and non-creationism
1858,non-possession
1859,tirthankara
1860,parshvanatha
1861,tattvartha sutra
1862,jewish religious movements
1863,judaism
1864,jewish views on religious pluralism
1865,judaism and mormonism
1866,jewish schisms
1867,mikveh
1868,tefillin
1869,kol nidre
1870,kaddish
1871,ohr
1872,timeline list of jewish kabbalists
1873,names of god in judaism
1874,kashrut
1875,tzniut
1876,tzedakah
1877,year 6000
1878,jewish principles of faith
1879,jews as a chosen people
1880,purim
1881,shavuot
1882,shabbat
1883,yom kippur
1884,zeved habat
1885,shidduch
1886,minyan
1887,pidyon haben
1888,niddah
1889,who is a jew%3f
1890,jewish renewal
1891,reform judaism
1892,modern orthodox judaism
1893,orthodox judaism
1894,sabbateans
1895,karaite judaism
1896,nachmanides
1897,mussar movement
1898,mizrahi jews
1899,nahmanides
1900,pardes rimonim
1901,zohar
1902,sepher yetzirah
1903,kabbalah: primary texts
1904,kabbalah
1905,philo
1906,sadducees
1907,pharisees
1908,jews in the middle ages
1909,rabbinic judaism
1910,saadia gaon
1911,reconstructionist judaism
1912,jews as the chosen people
1913,messiah in judaism
1914,sifrei kodesh
1915,tanakh
1916,torah
1917,nevi%27im
1918,ketuvim
1919,rabbinic literature
1920,mishnah
1921,talmud
1922,midrash
1923,tosefta
1924,mishneh torah
1925,shulchan aruch
1926,synagogue
1927,temple in jerusalem
1928,rabbi
1929,kohen
1930,jewish views on marriage
1931,yeshiva
1932,lulav
1933,jewish prayer
1934,jews
1935,zionism
1936,religious jewish music
1937,sephardi jews
1938,jewish population by country
1939,yiddish literature
1940,judeo-malayalam
1941,sanhedrin
1942,kabbalist
1943,the zohar
1944,legalism (chinese philosophy)
1945,tao te ching
1946,qin shi huang
1947,zhuge liang
1948,rule according to higher law
1949,parliamentary monarchy
1950,school of diplomacy
1951,shang yang
1952,traditional chinese law
1953,shen buhai
1954,qin dynasty
1955,stoicism
1956,third man argument
1957,origen
1958,simplicius of cilicia
1959,plato%27s unwritten doctrines
1960,neoplatonism and christianity
1961,pyrrhonism
1962,african philosophy
1963,laozi
1964,indian logic
1965,korean philosophy
1966,de (chinese)
1967,taiji (philosophy)
1968,lao zi
1969,sinology
1970,zhuang zhou
1971,mohism
1972,school of names
1973,lao tzu
1974,chinese theology
1975,kanada (philosopher)
1976,maya (illusion)
1977,mahajanapadas
1978,prehistoric india
1979,nanda empire
1980,kanva dynasty
1981,middle eastern philosophy
1982,ancient egyptian philosophy
1983,egyptian mythology
1984,isis
1985,numbers in egyptian mythology
1986,shai
1987,duat
1988,book of the earth
1989,book of gates
1990,book of caverns
1991,wepwawet
1992,wadjet
1993,seshat
1994,thoth
1995,sobek
1996,ra
1997,ptah
1998,khnum
1999,khepri
2000,aten
2001,apis (deity)
2002,apep
2003,anubis
2004,ancient egyptian religion
2005,maat
2006,egyptian temple
2007,kemetism
2008,persian astronomy
2009,music of iran
2010,languages of iran
2011,persian mythology
2012,persian theatre
2013,index of sociopolitical thinkers
2014,renaissance humanism
2015,national endowment for the humanities
2016,routledge
2017,researcher
2018,research methods
2019,research ethics
2020,ssrn (identifier)
2021,literature
2022,academic writing
2023,action research
2024,antipositivism
2025,dialectic
2026,world disclosure
2027,citation needed (wikipedia)
2028,western culture
2029,francis bacon
2030,freedom of the press
2031,rural sociology
2032,critical theory
2033,max weber
2034,the frankfurt school
